LShankACCX,LShankACCY,LShankACCZ,LShankGYROX,LShankGYROY,LShankGYROZ,RShankACCX,RShankACCY,RShankACCZ,RShankGYROX,RShankGYROY,RShankGYROZ,WaistACCX,WaistACCY,WaistACCZ,WaistGYROX,WaistGYROY,WaistGYROZ,ArmACCX,ArmACCY,ArmACCZ,ArmGYROX,ArmGYROY,ArmGYROZ,SC
7777,-769,-3451,-109,-12,-4,7777,-769,-3451,-109,-12,-4,-628,5368,5963,72,33,-10,-628,5368,5963,72,33,-10,1622
7761,-768,-3449,-108,-13,-5,7761,-768,-3449,-108,-13,-5,-598,5419,5949,53,62,7,-598,5419,5949,53,62,7,1615
7772,-767,-3440,-109,-13,-2,7772,-767,-3440,-109,-13,-2,-650,5355,5943,58,33,15,-650,5355,5943,58,33,15,1621
7759,-761,-3461,-114,-10,-1,7759,-761,-3461,-114,-10,-1,-644,5348,5978,38,41,15,-644,5348,5978,38,41,15,1621
7783,-761,-3444,-110,-12,-5,7783,-761,-3444,-110,-12,-5,-662,5410,6002,60,33,-7,-662,5410,6002,60,33,-7,1612
7769,-774,-3459,-112,-11,-3,7769,-774,-3459,-112,-11,-3,-661,5340,5942,39,50,19,-661,5340,5942,39,50,19,1620
7766,-763,-3453,-108,-13,-2,7766,-763,-3453,-108,-13,-2,-654,5359,5933,68,37,7,-654,5359,5933,68,37,7,1621
7764,-753,-3440,-113,-11,-3,7764,-753,-3440,-113,-11,-3,-661,5417,6000,39,52,25,-661,5417,6000,39,52,25,1620
7772,-768,-3438,-108,-9,-1,7772,-768,-3438,-108,-9,-1,-648,5363,5964,60,55,6,-648,5363,5964,60,55,6,1623
7763,-733,-3453,-111,-11,-2,7763,-733,-3453,-111,-11,-2,-675,5345,5929,53,52,16,-675,5345,5929,53,52,16,1625
7751,-745,-3420,-111,-13,-2,7751,-745,-3420,-111,-13,-2,-653,5410,5965,72,58,2,-653,5410,5965,72,58,2,1616
7781,-762,-3465,-106,-12,-5,7781,-762,-3465,-106,-12,-5,-650,5384,5990,60,40,5,-650,5384,5990,60,40,5,1621
7737,-772,-3460,-115,-9,-1,7737,-772,-3460,-115,-9,-1,-662,5368,5941,47,63,9,-662,5368,5941,47,63,9,1624
7770,-721,-3481,-110,-14,-5,7770,-721,-3481,-110,-14,-5,-608,5324,5915,49,34,3,-608,5324,5915,49,34,3,1612
7772,-787,-3432,-106,-14,-3,7772,-787,-3432,-106,-14,-3,-628,5357,5925,83,47,-21,-628,5357,5925,83,47,-21,1620
7758,-763,-3437,-106,-11,-5,7758,-763,-3437,-106,-11,-5,-620,5317,5941,68,80,-6,-620,5317,5941,68,80,-6,1616
7748,-787,-3467,-116,-10,-1,7748,-787,-3467,-116,-10,-1,-679,5367,5953,44,49,9,-679,5367,5953,44,49,9,1622
7762,-770,-3446,-111,-9,-2,7762,-770,-3446,-111,-9,-2,-650,5372,5966,73,50,-10,-650,5372,5966,73,50,-10,1621
7751,-740,-3453,-109,-13,-4,7751,-740,-3453,-109,-13,-4,-620,5374,5990,54,39,9,-620,5374,5990,54,39,9,1612
7747,-757,-3452,-113,-11,-3,7747,-757,-3452,-113,-11,-3,-659,5356,5981,44,49,9,-659,5356,5981,44,49,9,1622
7766,-748,-3466,-112,-11,-2,7766,-748,-3466,-112,-11,-2,-600,5360,5936,49,34,13,-600,5360,5936,49,34,13,1613
7773,-752,-3455,-113,-7,-2,7773,-752,-3455,-113,-7,-2,-677,5342,5950,37,46,23,-677,5342,5950,37,46,23,1617
7779,-735,-3451,-115,-11,-5,7779,-735,-3451,-115,-11,-5,-598,5372,5927,64,64,-6,-598,5372,5927,64,64,-6,1615
7762,-771,-3428,-107,-13,-5,7762,-771,-3428,-107,-13,-5,-656,5354,5962,65,48,3,-656,5354,5962,65,48,3,1611
7754,-770,-3438,-110,-14,-4,7754,-770,-3438,-110,-14,-4,-617,5388,5972,57,38,12,-617,5388,5972,57,38,12,1612
7763,-784,-3451,-110,-12,-2,7763,-784,-3451,-110,-12,-2,-614,5356,5985,53,61,6,-614,5356,5985,53,61,6,1618
7753,-755,-3451,-111,-10,-3,7753,-755,-3451,-111,-10,-3,-654,5338,6001,47,56,11,-654,5338,6001,47,56,11,1622
7768,-756,-3439,-111,-13,-3,7768,-756,-3439,-111,-13,-3,-630,5331,5946,43,55,6,-630,5331,5946,43,55,6,1621
7758,-766,-3464,-114,-10,-1,7758,-766,-3464,-114,-10,-1,-659,5350,5979,37,41,14,-659,5350,5979,37,41,14,1621
7782,-734,-3438,-110,-13,-2,7782,-734,-3438,-110,-13,-2,-647,5342,5953,44,41,13,-647,5342,5953,44,41,13,1621
7752,-777,-3489,-112,-9,-3,7752,-777,-3489,-112,-9,-3,-665,5316,5920,53,52,18,-665,5316,5920,53,52,18,1625
7772,-735,-3417,-109,-14,-3,7772,-735,-3417,-109,-14,-3,-659,5349,5960,42,44,15,-659,5349,5960,42,44,15,1621
7745,-784,-3421,-117,-7,-3,7745,-784,-3421,-117,-7,-3,-681,5397,5985,51,59,14,-681,5397,5985,51,59,14,1625
7758,-786,-3458,-107,-15,-3,7758,-786,-3458,-107,-15,-3,-616,5361,5922,82,47,-20,-616,5361,5922,82,47,-20,1620
7772,-740,-3476,-110,-13,-3,7772,-740,-3476,-110,-13,-3,-643,5330,5927,64,49,-2,-643,5330,5927,64,49,-2,1621
7771,-804,-3446,-107,-13,-5,7771,-804,-3446,-107,-13,-5,-636,5316,5987,54,58,6,-636,5316,5987,54,58,6,1622
7777,-778,-3475,-107,-13,-3,7777,-778,-3475,-107,-13,-3,-684,5333,5977,45,43,14,-684,5333,5977,45,43,14,1621
7754,-771,-3459,-111,-12,-1,7754,-771,-3459,-111,-12,-1,-644,5330,6017,65,70,5,-644,5330,6017,65,70,5,1618
7758,-747,-3462,-110,-12,-5,7758,-747,-3462,-110,-12,-5,-678,5323,5979,53,46,11,-678,5323,5979,53,46,11,1620
7754,-771,-3476,-112,-10,-4,7754,-771,-3476,-112,-10,-4,-647,5318,5969,34,52,23,-647,5318,5969,34,52,23,1622
7769,-766,-3429,-103,-14,-4,7769,-766,-3429,-103,-14,-4,-643,5349,5968,65,63,-2,-643,5349,5968,65,63,-2,1616
7788,-786,-3427,-105,-12,-3,7788,-786,-3427,-105,-12,-3,-616,5319,5955,37,52,10,-616,5319,5955,37,52,10,1610
7765,-778,-3462,-105,-17,-3,7765,-778,-3462,-105,-17,-3,-659,5357,5948,43,44,8,-659,5357,5948,43,44,8,1622
7767,-782,-3437,-115,-10,-3,7767,-782,-3437,-115,-10,-3,-635,5353,5933,50,34,-2,-635,5353,5933,50,34,-2,1617
7754,-761,-3479,-108,-13,-4,7754,-761,-3479,-108,-13,-4,-641,5402,6006,56,52,1,-641,5402,6006,56,52,1,1620
7759,-756,-3433,-101,-16,-5,7759,-756,-3433,-101,-16,-5,-647,5365,5936,42,62,7,-647,5365,5936,42,62,7,1620
7777,-777,-3457,-110,-13,-5,7777,-777,-3457,-110,-13,-5,-672,5343,5957,45,44,14,-672,5343,5957,45,44,14,1626
7758,-748,-3422,-111,-10,-4,7758,-748,-3422,-111,-10,-4,-670,5326,5959,55,60,2,-670,5326,5959,55,60,2,1623
7747,-768,-3483,-105,-14,-4,7747,-768,-3483,-105,-14,-4,-662,5364,5951,40,45,20,-662,5364,5951,40,45,20,1620
7774,-766,-3433,-111,-11,-3,7774,-766,-3433,-111,-11,-3,-635,5350,5938,59,33,15,-635,5350,5938,59,33,15,1621
7777,-775,-3430,-106,-15,-4,7777,-775,-3430,-106,-15,-4,-617,5319,5931,79,41,-14,-617,5319,5931,79,41,-14,1620
7791,-784,-3444,-114,-10,0,7791,-784,-3444,-114,-10,0,-630,5354,5914,66,58,8,-630,5354,5914,66,58,8,1625
7743,-781,-3439,-108,-11,-5,7743,-781,-3439,-108,-11,-5,-624,5361,5998,57,55,-2,-624,5361,5998,57,55,-2,1620
7753,-760,-3424,-110,-12,-1,7753,-760,-3424,-110,-12,-1,-655,5389,5939,52,46,11,-655,5389,5939,52,46,11,1621
7750,-756,-3433,-111,-14,-1,7750,-756,-3433,-111,-14,-1,-652,5410,5967,68,52,5,-652,5410,5967,68,52,5,1616
7754,-761,-3424,-106,-13,-2,7754,-761,-3424,-106,-13,-2,-624,5373,5982,56,33,10,-624,5373,5982,56,33,10,1616
7785,-737,-3454,-115,-6,-2,7785,-737,-3454,-115,-6,-2,-638,5343,5956,62,60,-1,-638,5343,5956,62,60,-1,1620
7753,-765,-3439,-109,-16,-6,7753,-765,-3439,-109,-16,-6,-609,5377,5930,53,49,16,-609,5377,5930,53,49,16,1614
7780,-747,-3425,-105,-11,-3,7780,-747,-3425,-105,-11,-3,-653,5359,5976,67,65,-4,-653,5359,5976,67,65,-4,1616
7756,-767,-3437,-111,-11,-4,7756,-767,-3437,-111,-11,-4,-633,5341,5951,47,54,9,-633,5341,5951,47,54,9,1620
7770,-772,-3445,-111,-13,-3,7770,-772,-3445,-111,-13,-3,-673,5412,5931,62,57,2,-673,5412,5931,62,57,2,1620
7746,-784,-3430,-117,-9,-4,7746,-784,-3430,-117,-9,-4,-658,5349,5940,54,42,2,-658,5349,5940,54,42,2,1617
7763,-750,-3502,-101,-17,-6,7763,-750,-3502,-101,-17,-6,-656,5421,5956,47,67,2,-656,5421,5956,47,67,2,1620
7788,-772,-3454,-108,-11,-3,7788,-772,-3454,-108,-11,-3,-707,5290,5945,35,44,14,-707,5290,5945,35,44,14,1621
7769,-760,-3453,-109,-12,-5,7769,-760,-3453,-109,-12,-5,-660,5350,5949,54,35,11,-660,5350,5949,54,35,11,1619
7764,-769,-3465,-112,-10,-2,7764,-769,-3465,-112,-10,-2,-673,5301,5973,51,49,12,-673,5301,5973,51,49,12,1624
7770,-761,-3484,-109,-11,-3,7770,-761,-3484,-109,-11,-3,-675,5328,5965,60,50,8,-675,5328,5965,60,50,8,1624
7759,-768,-3438,-113,-12,-1,7759,-768,-3438,-113,-12,-1,-628,5351,5921,43,64,12,-628,5351,5921,43,64,12,1620
7761,-751,-3454,-113,-12,-4,7761,-751,-3454,-113,-12,-4,-676,5330,5945,45,62,15,-676,5330,5945,45,62,15,1620
7770,-786,-3443,-114,-11,-5,7770,-786,-3443,-114,-11,-5,-644,5346,5960,50,62,16,-644,5346,5960,50,62,16,1620
7765,-758,-3431,-111,-12,-4,7765,-758,-3431,-111,-12,-4,-659,5381,5960,56,52,18,-659,5381,5960,56,52,18,1621
7749,-788,-3431,-112,-12,-4,7749,-788,-3431,-112,-12,-4,-656,5332,5947,58,47,3,-656,5332,5947,58,47,3,1620
7767,-751,-3444,-109,-13,-4,7767,-751,-3444,-109,-13,-4,-673,5360,5949,70,77,2,-673,5360,5949,70,77,2,1621
7759,-785,-3440,-107,-13,-3,7759,-785,-3440,-107,-13,-3,-665,5322,5943,39,48,18,-665,5322,5943,39,48,18,1620
7759,-748,-3465,-110,-13,-3,7759,-748,-3465,-110,-13,-3,-642,5371,5956,65,53,-3,-642,5371,5956,65,53,-3,1621
7747,-757,-3447,-113,-10,-3,7747,-757,-3447,-113,-10,-3,-647,5373,5944,37,53,20,-647,5373,5944,37,53,20,1620
7769,-780,-3476,-112,-9,-3,7769,-780,-3476,-112,-9,-3,-668,5323,5937,53,53,18,-668,5323,5937,53,53,18,1625
7769,-767,-3445,-109,-12,-3,7769,-767,-3445,-109,-12,-3,-629,5331,5952,46,59,9,-629,5331,5952,46,59,9,1625
7762,-752,-3447,-107,-15,-5,7762,-752,-3447,-107,-15,-5,-662,5334,5951,56,48,2,-662,5334,5951,56,48,2,1620
7767,-787,-3451,-105,-14,-5,7767,-787,-3451,-105,-14,-5,-636,5335,5932,41,43,27,-636,5335,5932,41,43,27,1619
7782,-747,-3468,-107,-12,-2,7782,-747,-3468,-107,-12,-2,-648,5357,5942,35,45,36,-648,5357,5942,35,45,36,1618
7753,-775,-3473,-110,-12,-4,7753,-775,-3473,-110,-12,-4,-660,5354,5932,62,48,6,-660,5354,5932,62,48,6,1625
7752,-772,-3473,-108,-13,-3,7752,-772,-3473,-108,-13,-3,-681,5354,5944,47,47,13,-681,5354,5944,47,47,13,1620
7749,-756,-3487,-117,-10,-4,7749,-756,-3487,-117,-10,-4,-671,5285,5986,44,41,8,-671,5285,5986,44,41,8,1624
7749,-763,-3476,-110,-11,-4,7749,-763,-3476,-110,-11,-4,-656,5353,5969,56,54,4,-656,5353,5969,56,54,4,1625
7785,-771,-3481,-108,-13,-4,7785,-771,-3481,-108,-13,-4,-700,5373,5946,42,38,7,-700,5373,5946,42,38,7,1625
7750,-766,-3475,-112,-11,-2,7750,-766,-3475,-112,-11,-2,-646,5360,5969,50,25,9,-646,5360,5969,50,25,9,1621
7764,-770,-3445,-113,-10,-3,7764,-770,-3445,-113,-10,-3,-661,5363,6006,38,38,15,-661,5363,6006,38,38,15,1621
7782,-759,-3449,-111,-12,-3,7782,-759,-3449,-111,-12,-3,-629,5373,5934,73,51,-6,-629,5373,5934,73,51,-6,1620
7753,-760,-3461,-105,-15,-2,7753,-760,-3461,-105,-15,-2,-632,5369,5959,39,51,12,-632,5369,5959,39,51,12,1624
7773,-766,-3466,-106,-15,-3,7773,-766,-3466,-106,-15,-3,-624,5311,5971,47,45,23,-624,5311,5971,47,45,23,1620
7766,-771,-3448,-111,-11,-3,7766,-771,-3448,-111,-11,-3,-631,5359,5984,19,56,39,-631,5359,5984,19,56,39,1615
7757,-761,-3470,-111,-10,-1,7757,-761,-3470,-111,-10,-1,-687,5403,5933,55,54,1,-687,5403,5933,55,54,1,1621
7752,-765,-3431,-108,-12,-3,7752,-765,-3431,-108,-12,-3,-656,5331,5939,54,41,5,-656,5331,5939,54,41,5,1625
7779,-761,-3475,-110,-10,-2,7779,-761,-3475,-110,-10,-2,-674,5296,5956,58,46,10,-674,5296,5956,58,46,10,1625
7793,-751,-3470,-108,-15,-5,7793,-751,-3470,-108,-15,-5,-693,5333,5958,58,56,13,-693,5333,5958,58,56,13,1624
7768,-775,-3456,-108,-13,-3,7768,-775,-3456,-108,-13,-3,-694,5330,5975,49,42,14,-694,5330,5975,49,42,14,1621
7764,-758,-3476,-110,-14,-2,7764,-758,-3476,-110,-14,-2,-674,5317,5973,69,55,-8,-674,5317,5973,69,55,-8,1621
7761,-773,-3429,-112,-9,-3,7761,-773,-3429,-112,-9,-3,-629,5363,5956,56,57,14,-629,5363,5956,56,57,14,1611
7765,-760,-3430,-108,-12,-4,7765,-760,-3430,-108,-12,-4,-595,5420,5939,45,37,14,-595,5420,5939,45,37,14,1619
7753,-781,-3465,-111,-12,-3,7753,-781,-3465,-111,-12,-3,-626,5315,5912,46,39,17,-626,5315,5912,46,39,17,1615
7767,-785,-3458,-114,-12,-3,7767,-785,-3458,-114,-12,-3,-663,5317,5939,53,43,11,-663,5317,5939,53,43,11,1625
7772,-755,-3437,-108,-14,-4,7772,-755,-3437,-108,-14,-4,-602,5320,5923,71,66,1,-602,5320,5923,71,66,1,1618
7783,-777,-3456,-110,-10,-3,7783,-777,-3456,-110,-10,-3,-641,5361,5960,48,51,4,-641,5361,5960,48,51,4,1620
7779,-757,-3428,-108,-14,-2,7779,-757,-3428,-108,-14,-2,-631,5298,5956,60,60,16,-631,5298,5956,60,60,16,1621
7769,-765,-3458,-107,-14,-5,7769,-765,-3458,-107,-14,-5,-630,5340,5969,27,41,33,-630,5340,5969,27,41,33,1620
7760,-759,-3431,-111,-13,-4,7760,-759,-3431,-111,-13,-4,-609,5367,5949,59,35,13,-609,5367,5949,59,35,13,1613
7786,-764,-3450,-112,-11,-4,7786,-764,-3450,-112,-11,-4,-607,5318,5946,61,59,-1,-607,5318,5946,61,59,-1,1615
7767,-770,-3475,-106,-11,-3,7767,-770,-3475,-106,-11,-3,-658,5366,5929,48,42,11,-658,5366,5929,48,42,11,1626
7776,-756,-3457,-108,-12,-2,7776,-756,-3457,-108,-12,-2,-623,5349,5957,70,64,-7,-623,5349,5957,70,64,-7,1618
7788,-746,-3454,-113,-11,-3,7788,-746,-3454,-113,-11,-3,-602,5352,5927,63,63,-3,-602,5352,5927,63,63,-3,1614
7754,-768,-3464,-110,-12,-2,7754,-768,-3464,-110,-12,-2,-642,5353,5987,56,47,3,-642,5353,5987,56,47,3,1625
7759,-771,-3485,-109,-10,-4,7759,-771,-3485,-109,-10,-4,-660,5304,5941,45,41,15,-660,5304,5941,45,41,15,1626
7744,-754,-3480,-109,-14,-4,7744,-754,-3480,-109,-14,-4,-636,5395,5980,37,38,20,-636,5395,5980,37,38,20,1620
7762,-767,-3472,-112,-12,-5,7762,-767,-3472,-112,-12,-5,-664,5366,5931,64,49,6,-664,5366,5931,64,49,6,1625
7783,-779,-3462,-110,-10,-3,7783,-779,-3462,-110,-10,-3,-636,5348,5970,46,50,5,-636,5348,5970,46,50,5,1620
7767,-768,-3457,-110,-11,-4,7767,-768,-3457,-110,-11,-4,-642,5342,5908,45,39,14,-642,5342,5908,45,39,14,1624
7770,-785,-3468,-110,-14,-4,7770,-785,-3468,-110,-14,-4,-664,5394,5989,58,38,7,-664,5394,5989,58,38,7,1618
7730,-763,-3431,-115,-8,-2,7730,-763,-3431,-115,-8,-2,-657,5327,5970,66,53,12,-657,5327,5970,66,53,12,1620
7770,-773,-3465,-109,-12,-3,7770,-773,-3465,-109,-12,-3,-660,5302,5949,54,47,14,-660,5302,5949,54,47,14,1625
7768,-752,-3473,-108,-14,-1,7768,-752,-3473,-108,-14,-1,-666,5325,5953,77,60,9,-666,5325,5953,77,60,9,1621
7739,-773,-3482,-111,-11,-4,7739,-773,-3482,-111,-11,-4,-658,5351,5970,56,54,5,-658,5351,5970,56,54,5,1625
7762,-763,-3476,-110,-13,-2,7762,-763,-3476,-110,-13,-2,-680,5338,5978,50,58,11,-680,5338,5978,50,58,11,1621
7766,-749,-3469,-107,-13,-4,7766,-749,-3469,-107,-13,-4,-608,5370,5979,39,41,32,-608,5370,5979,39,41,32,1617
7744,-774,-3471,-107,-14,-2,7744,-774,-3471,-107,-14,-2,-660,5349,5957,53,44,17,-660,5349,5957,53,44,17,1621
7767,-787,-3449,-111,-9,-1,7767,-787,-3449,-111,-9,-1,-668,5371,5991,59,55,6,-668,5371,5991,59,55,6,1623
7762,-761,-3441,-112,-10,-4,7762,-761,-3441,-112,-10,-4,-621,5426,5944,47,64,12,-621,5426,5944,47,64,12,1615
7763,-742,-3453,-109,-11,-4,7763,-742,-3453,-109,-11,-4,-638,5390,5980,33,49,26,-638,5390,5980,33,49,26,1617
7761,-763,-3468,-112,-11,-2,7761,-763,-3468,-112,-11,-2,-658,5348,5942,50,35,16,-658,5348,5942,50,35,16,1621
7751,-763,-3448,-109,-14,-4,7751,-763,-3448,-109,-14,-4,-619,5398,5984,56,39,11,-619,5398,5984,56,39,11,1612
7777,-752,-3473,-118,-10,-3,7777,-752,-3473,-118,-10,-3,-642,5381,5928,46,48,10,-642,5381,5928,46,48,10,1622
7738,-755,-3436,-116,-6,-2,7738,-755,-3436,-116,-6,-2,-632,5386,5943,52,54,4,-632,5386,5943,52,54,4,1622
7765,-767,-3446,-111,-12,-5,7765,-767,-3446,-111,-12,-5,-672,5338,5978,42,50,19,-672,5338,5978,42,50,19,1622
7771,-754,-3463,-108,-11,-4,7771,-754,-3463,-108,-11,-4,-642,5383,5999,58,39,7,-642,5383,5999,58,39,7,1621
7769,-773,-3442,-113,-9,-1,7769,-773,-3442,-113,-9,-1,-632,5364,5965,58,56,4,-632,5364,5965,58,56,4,1614
7771,-766,-3442,-111,-15,-3,7771,-766,-3442,-111,-15,-3,-653,5361,6006,42,50,14,-653,5361,6006,42,50,14,1622
7775,-756,-3438,-113,-12,-3,7775,-756,-3438,-113,-12,-3,-589,5395,5987,57,57,-3,-589,5395,5987,57,57,-3,1615
7788,-878,-3430,-110,-13,-4,7788,-878,-3430,-110,-13,-4,-646,5353,5946,44,43,13,-646,5353,5946,44,43,13,1621
7783,-765,-3450,-112,-11,-5,7783,-765,-3450,-112,-11,-5,-608,5313,5951,61,57,-1,-608,5313,5951,61,57,-1,1615
7777,-770,-3484,-108,-16,-4,7777,-770,-3484,-108,-16,-4,-645,5377,5977,43,37,21,-645,5377,5977,43,37,21,1624
7745,-765,-3474,-105,-14,-4,7745,-765,-3474,-105,-14,-4,-658,5353,5948,40,45,20,-658,5353,5948,40,45,20,1620
7767,-764,-3451,-106,-16,-3,7767,-764,-3451,-106,-16,-3,-630,5371,5951,84,52,-18,-630,5371,5951,84,52,-18,1620
7753,-791,-3443,-112,-12,-4,7753,-791,-3443,-112,-12,-4,-648,5335,5942,57,47,4,-648,5335,5942,57,47,4,1620
7746,-779,-3468,-109,-13,-3,7746,-779,-3468,-109,-13,-3,-663,5351,5961,61,47,5,-663,5351,5961,61,47,5,1625
7771,-755,-3446,-106,-14,-4,7771,-755,-3446,-106,-14,-4,-677,5310,5947,64,73,7,-677,5310,5947,64,73,7,1621
7759,-785,-3460,-107,-14,-3,7759,-785,-3460,-107,-14,-3,-612,5366,5914,82,48,-20,-612,5366,5914,82,48,-20,1620
7752,-763,-3431,-114,-11,-2,7752,-763,-3431,-114,-11,-2,-651,5407,6004,40,51,25,-651,5407,6004,40,51,25,1620
7750,-777,-3479,-107,-13,-2,7750,-777,-3479,-107,-13,-2,-629,5368,5956,39,53,15,-629,5368,5956,39,53,15,1624
7748,-765,-3445,-107,-13,-4,7748,-765,-3445,-107,-13,-4,-636,5316,5912,58,54,12,-636,5316,5912,58,54,12,1611
7758,-793,-3431,-110,-13,-5,7758,-793,-3431,-110,-13,-5,-672,5349,5960,52,70,1,-672,5349,5960,52,70,1,1621
7779,-752,-3443,-112,-13,-3,7779,-752,-3443,-112,-13,-3,-624,5373,5956,75,51,-7,-624,5373,5956,75,51,-7,1620
7759,-789,-3452,-108,-12,-4,7759,-789,-3452,-108,-12,-4,-606,5421,5946,52,66,8,-606,5421,5946,52,66,8,1615
7778,-774,-3452,-112,-9,-1,7778,-774,-3452,-112,-9,-1,-628,5351,5947,57,54,4,-628,5351,5947,57,54,4,1614
7760,-764,-3446,-111,-12,-4,7760,-764,-3446,-111,-12,-4,-667,5371,5974,54,52,18,-667,5371,5974,54,52,18,1621
7783,-752,-3433,-113,-8,-2,7783,-752,-3433,-113,-8,-2,-666,5330,5945,34,46,21,-666,5330,5945,34,46,21,1617
7762,-773,-3480,-112,-10,-4,7762,-773,-3480,-112,-10,-4,-645,5348,5969,34,52,22,-645,5348,5969,34,52,22,1622
7776,-746,-3420,-107,-12,-4,7776,-746,-3420,-107,-12,-4,-640,5348,5982,33,45,37,-640,5348,5982,33,45,37,1618
7754,-771,-3453,-105,-15,-5,7754,-771,-3453,-105,-15,-5,-634,5338,5928,58,56,12,-634,5338,5928,58,56,12,1620
7789,-767,-3452,-110,-14,-2,7789,-767,-3452,-110,-14,-2,-646,5334,5945,72,65,-15,-646,5334,5945,72,65,-15,1618
7782,-754,-3449,-108,-11,0,7782,-754,-3449,-108,-11,0,-603,5336,5952,58,47,14,-603,5336,5952,58,47,14,1614
7754,-770,-3443,-109,-13,-2,7754,-770,-3443,-109,-13,-2,-676,5358,5986,51,47,14,-676,5358,5986,51,47,14,1625
7753,-779,-3499,-110,-13,-1,7753,-779,-3499,-110,-13,-1,-656,5344,5950,38,46,17,-656,5344,5950,38,46,17,1622
7772,-777,-3424,-110,-11,-3,7772,-777,-3424,-110,-11,-3,-599,5414,5947,50,36,10,-599,5414,5947,50,36,10,1619
7748,-768,-3491,-114,-13,-2,7748,-768,-3491,-114,-13,-2,-655,5394,5899,61,69,2,-655,5394,5899,61,69,2,1620
7784,-775,-3451,-114,-13,-3,7784,-775,-3451,-114,-13,-3,-617,5425,5943,40,40,8,-617,5425,5943,40,40,8,1615
7745,-731,-3464,-108,-15,-5,7745,-731,-3464,-108,-15,-5,-597,5285,5908,32,46,20,-597,5285,5908,32,46,20,1618
7751,-776,-3447,-114,-12,-2,7751,-776,-3447,-114,-12,-2,-674,5362,5924,43,39,6,-674,5362,5924,43,39,6,1622
7772,-754,-3443,-108,-9,-2,7772,-754,-3443,-108,-9,-2,-659,5322,5978,49,32,2,-659,5322,5978,49,32,2,1619
7758,-788,-3447,-112,-13,-2,7758,-788,-3447,-112,-13,-2,-625,5377,5956,73,29,5,-625,5377,5956,73,29,5,1621
7752,-768,-3443,-109,-14,-4,7752,-768,-3443,-109,-14,-4,-618,5395,5979,57,39,11,-618,5395,5979,57,39,11,1612
7765,-774,-3453,-109,-13,-3,7765,-774,-3453,-109,-13,-3,-627,5342,5963,62,25,1,-627,5342,5963,62,25,1,1612
7780,-746,-3452,-114,-10,-2,7780,-746,-3452,-114,-10,-2,-644,5364,5971,64,44,12,-644,5364,5971,64,44,12,1620
7762,-768,-3458,-110,-12,-4,7762,-768,-3458,-110,-12,-4,-658,5334,5968,49,41,15,-658,5334,5968,49,41,15,1625
7775,-768,-3442,-108,-10,-2,7775,-768,-3442,-108,-10,-2,-648,5363,5957,61,56,6,-648,5363,5957,61,56,6,1623
7759,-794,-3423,-115,-9,-3,7759,-794,-3423,-115,-9,-3,-643,5342,5957,50,35,-1,-643,5342,5957,50,35,-1,1617
7732,-765,-3417,-113,-12,-5,7732,-765,-3417,-113,-12,-5,-681,5314,5965,63,46,-3,-681,5314,5965,63,46,-3,1620
7782,-769,-3453,-106,-13,-4,7782,-769,-3453,-106,-13,-4,-632,5346,5943,74,41,-14,-632,5346,5943,74,41,-14,1620
7772,-770,-3438,-114,-9,-2,7772,-770,-3438,-114,-9,-2,-693,5337,5928,59,41,7,-693,5337,5928,59,41,7,1624
7763,-756,-3437,-108,-12,-4,7763,-756,-3437,-108,-12,-4,-597,5419,5944,44,37,15,-597,5419,5944,44,37,15,1619
7755,-753,-3441,-115,-13,-4,7755,-753,-3441,-115,-13,-4,-651,5352,5995,58,44,11,-651,5352,5995,58,44,11,1620
7782,-763,-3479,-112,-11,-4,7782,-763,-3479,-112,-11,-4,-644,5375,5952,75,35,-14,-644,5375,5952,75,35,-14,1621
7760,-776,-3466,-108,-12,-2,7760,-776,-3466,-108,-12,-2,-685,5368,5939,42,51,17,-685,5368,5939,42,51,17,1622
7769,-765,-3441,-104,-12,-2,7769,-765,-3441,-104,-12,-2,-635,5370,5968,63,59,11,-635,5370,5968,63,59,11,1610
7769,-763,-3438,-111,-11,-5,7769,-763,-3438,-111,-11,-5,-636,5383,6012,36,52,26,-636,5383,6012,36,52,26,1617
7751,-779,-3467,-113,-13,-2,7751,-779,-3467,-113,-13,-2,-662,5365,6024,44,53,13,-662,5365,6024,44,53,13,1624
7768,-774,-3442,-110,-13,-4,7768,-774,-3442,-110,-13,-4,-673,5409,5943,63,58,3,-673,5409,5943,63,58,3,1620
7768,-766,-3462,-111,-13,-4,7768,-766,-3462,-111,-13,-4,-645,5357,5978,42,63,18,-645,5357,5978,42,63,18,1620
7770,-778,-3436,-112,-12,-4,7770,-778,-3436,-112,-12,-4,-649,5351,5972,48,60,13,-649,5351,5972,48,60,13,1622
7745,-773,-3427,-116,-13,-2,7745,-773,-3427,-116,-13,-2,-639,5384,5972,40,50,23,-639,5384,5972,40,50,23,1620
7768,-768,-3446,-109,-12,-3,7768,-768,-3446,-109,-12,-3,-632,5341,5951,46,57,10,-632,5341,5951,46,57,10,1625
7770,-768,-3436,-115,-9,-2,7770,-768,-3436,-115,-9,-2,-697,5330,5927,59,41,7,-697,5330,5927,59,41,7,1624
7747,-759,-3505,-113,-11,-1,7747,-759,-3505,-113,-11,-1,-667,5367,5968,50,46,4,-667,5367,5968,50,46,4,1625
7750,-769,-3436,-112,-14,-3,7750,-769,-3436,-112,-14,-3,-676,5377,5942,71,79,1,-676,5377,5942,71,79,1,1621
